time,tank_id,tank_name,tank_color,tank_awards_html,kills,deactivated,time_played,tank_cat,time_played_hours,time_played_mins,time_played_secs,time_played_decimal
2017-10-22 15:30:04.279614,48240,terrestrial TULIP,purple,"<span class=""awards-sprite a0-1""></span><span class=""awards-sprite a5-3""></span>",2,1,1:12:23,1,1,12,23,1.20638888889
2017-10-22 15:30:04.279614,50618,VIOLET,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",7,3,13:31:29,1,13,31,29,13.5247222222
2017-10-22 15:30:04.279614,48103,DAISY,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",15,6,17:2:39,0,17,2,39,17.0441666667
2017-10-22 15:30:04.279614,47786,ORCHID,red,"<span class=""awards-sprite a0-3""></span>",47,7,20:2:55,0,20,2,55,20.0486111111
2017-10-22 15:30:04.279614,50111,luminosity LOTUS,purple,"<span class=""awards-sprite a5-1""></span>",6,2,0:56:49,1,0,56,49,0.946944444444
2017-10-22 15:30:04.279614,48059,GLADIOLUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-3""></span>",95,68,109:30:47,1,109,30,47,109.513055556
2017-10-22 15:30:04.279614,47770,LILAC,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",38,11,22:42:20,0,22,42,20,22.7055555556
2017-10-22 15:30:04.279614,50745,LOTUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span>",61,33,200:10:39,0,200,10,39,200.1775
2017-10-22 15:30:04.279614,53932,MAGNOLIA,red,"<span class=""awards-sprite a0-2""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a5-2""></span>",39,20,23:35:10,0,23,35,10,23.5861111111
2017-10-22 15:30:04.279614,52973,NARCISSUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a5-2""></span>",127,17,25:18:02,0,25,18,2,25.3005555556
2017-10-22 15:30:04.279614,48665,TRILLIUM,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",42,16,122:21:50,0,122,21,50,122.363888889
2017-10-22 15:30:04.279614,53952,MALVA,red,"<span class=""awards-sprite a0-3""></span>",12,0,,0,0,0,0,0.0
2017-10-22 15:30:04.279614,48641,DAHLIA,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a5-2""></span>",156,16,212:0:21,0,212,0,21,212.005833333
2017-10-22 15:30:04.279614,45859,HIBISCUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-1""></span>",103,34,100:19:41,0,100,19,41,100.328055556
2017-10-22 15:30:04.279614,45920,TULIP,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-1""></span><span class=""awards-sprite a7-1""></span>",184,42,109:45:15,0,109,45,15,109.754166667
2017-10-22 15:30:04.279614,45863,ROSE,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span><span class=""awards-sprite a8-1""></span>",164,88,363:40:03,0,363,40,3,363.6675
2017-10-22 15:30:04.279614,49521,HYDRANGEA,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span>",57,30,203:30:50,0,203,30,50,203.513888889
2017-10-22 15:30:04.279614,49974,DESERT ROSE,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-3""></span>",8,4,3:48:53,1,3,48,53,3.81472222222
2017-10-22 15:30:04.279614,48487,JASMINE,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-1""></span>",30,12,16:39:29,1,16,39,29,16.6580555556
2017-10-22 15:30:04.279614,49966,SILENT LOTUS,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",7,7,6:45:26,1,6,45,26,6.75722222222
2017-10-22 15:30:04.279614,48222,radiant ROSE,purple,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",5,3,2:59:52,1,2,59,52,2.99777777778
2017-10-22 15:30:04.279614,575,- Mercury -,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",5429,118,560:4:44,2,560,4,44,560.078888889
2017-10-22 15:30:04.279614,6281,zubziLLa,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-2""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span><span class=""awards-sprite a8-1""></span>",319,229,571:24:50,2,571,24,50,571.413888889
2017-10-22 15:30:04.279614,38424,packattack12,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",2039,165,718:48:30,2,718,48,30,718.808333333
2017-10-22 15:30:04.279614,10502,Vicodin,blue,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-2""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-2""></span>",274,77,337:42:08,2,337,42,8,337.702222222
2017-10-22 15:30:04.279614,850,AMBUSH,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span>",2815,299,861:6:31,2,861,6,31,861.108611111
2017-10-22 15:45:04.669490,48264,BUTTERCUP,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a5-2""></span>",49,22,79:38:15,0,79,38,15,79.6375
2017-10-22 15:45:04.669490,47835,CHRYSANTHEMUM,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a5-3""></span><span class=""awards-sprite a7-1""></span>",16,7,12:31:38,1,12,31,38,12.5272222222
2017-10-22 15:45:04.669490,48240,terrestrial TULIP,purple,"<span class=""awards-sprite a0-1""></span><span class=""awards-sprite a5-3""></span>",2,1,1:12:23,1,1,12,23,1.20638888889
2017-10-22 15:45:04.669490,50618,VIOLET,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",7,3,13:31:29,1,13,31,29,13.5247222222
2017-10-22 15:45:04.669490,48103,DAISY,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",15,6,17:2:39,0,17,2,39,17.0441666667
2017-10-22 15:45:04.669490,47786,ORCHID,red,"<span class=""awards-sprite a0-3""></span>",47,7,20:2:55,0,20,2,55,20.0486111111
2017-10-22 15:45:04.669490,50111,luminosity LOTUS,purple,"<span class=""awards-sprite a5-1""></span>",6,2,0:56:49,1,0,56,49,0.946944444444
2017-10-22 15:45:04.669490,48059,GLADIOLUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-3""></span>",95,68,109:30:47,1,109,30,47,109.513055556
2017-10-22 15:45:04.669490,47770,LILAC,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",38,11,22:42:20,0,22,42,20,22.7055555556
2017-10-22 15:45:04.669490,50745,LOTUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span>",61,33,200:10:39,0,200,10,39,200.1775
2017-10-22 15:45:04.669490,53932,MAGNOLIA,red,"<span class=""awards-sprite a0-2""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a5-2""></span>",39,20,23:35:10,0,23,35,10,23.5861111111
2017-10-22 15:45:04.669490,52973,NARCISSUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a5-2""></span>",127,17,25:18:02,0,25,18,2,25.3005555556
2017-10-22 15:45:04.669490,48665,TRILLIUM,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",42,16,122:21:50,0,122,21,50,122.363888889
2017-10-22 15:45:04.669490,53952,MALVA,red,"<span class=""awards-sprite a0-3""></span>",12,0,,0,0,0,0,0.0
2017-10-22 15:45:04.669490,48641,DAHLIA,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a5-2""></span>",156,16,212:0:21,0,212,0,21,212.005833333
2017-10-22 15:45:04.669490,45859,HIBISCUS,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-1""></span>",103,34,100:19:41,0,100,19,41,100.328055556
2017-10-22 15:45:04.669490,45920,TULIP,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-1""></span><span class=""awards-sprite a5-1""></span><span class=""awards-sprite a7-1""></span>",184,42,109:45:15,0,109,45,15,109.754166667
2017-10-22 15:45:04.669490,45863,ROSE,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-1""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span><span class=""awards-sprite a8-1""></span>",164,88,363:40:03,0,363,40,3,363.6675
2017-10-22 15:45:04.669490,49521,HYDRANGEA,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a3-2""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span>",57,30,203:30:50,0,203,30,50,203.513888889
2017-10-22 15:45:04.669490,49974,DESERT ROSE,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-3""></span>",8,4,3:48:53,1,3,48,53,3.81472222222
2017-10-22 15:45:04.669490,48487,JASMINE,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-1""></span>",30,12,16:39:29,1,16,39,29,16.6580555556
2017-10-22 15:45:04.669490,49966,SILENT LOTUS,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",7,7,6:45:26,1,6,45,26,6.75722222222
2017-10-22 15:45:04.669490,48222,radiant ROSE,purple,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a5-2""></span>",5,3,2:59:52,1,2,59,52,2.99777777778
2017-10-22 15:45:04.669490,575,- Mercury -,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",5429,118,560:4:44,2,560,4,44,560.078888889
2017-10-22 15:45:04.669490,6281,zubziLLa,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-2""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span><span class=""awards-sprite a8-1""></span>",319,229,571:24:50,2,571,24,50,571.413888889
2017-10-22 15:45:04.669490,38424,packattack12,orange,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a5-2""></span><span class=""awards-sprite a7-1""></span>",2039,165,718:48:30,2,718,48,30,718.808333333
2017-10-22 15:45:04.669490,10502,Vicodin,blue,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-2""></span><span class=""awards-sprite a2-2""></span><span class=""awards-sprite a3-2""></span>",274,77,337:42:08,2,337,42,8,337.702222222
2017-10-22 15:45:04.669490,850,AMBUSH,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a1-3""></span><span class=""awards-sprite a2-3""></span><span class=""awards-sprite a3-3""></span><span class=""awards-sprite a4-3""></span><span class=""awards-sprite a5-3""></span>",2815,299,861:6:31,2,861,6,31,861.108611111
2017-10-22 16:00:06.497027,48264,BUTTERCUP,red,"<span class=""awards-sprite a0-3""></span><span class=""awards-sprite a2-1""></span><span class=""awards-sprite a5-2""></span>",49,22,79:38:15,0,79,38,15,79.6375
